1	0	0	0.1	2.000000000799306
1	1	0	0.1	0.9312318759122776
1	2	0	0.1	1.5892365475886634
1	3	0	0.1	3.7993479093973472
2	0	0	0.1	0
2	1	0	0.1	-0.0006137546365717552
2	2	0	0.1	-0.006729518670863322
2	3	0	0.1	-0.03189386557332867
3	0	0	0.1	1.5707963472727626
3	1	0	0.1	0.8758411445438041
3	2	0	0.1	1.535497174410331
3	3	0	0.1	3.681522941184673
4	0	0	0.1	0
4	1	0	0.1	-0.0006665150428494444
4	2	0	0.1	-0.00597865837261952
4	3	0	0.1	-0.02805037664675178
5	0	0	0.1	1.1780972386828106
5	1	0	0.1	0.8012447357834491
5	2	0	0.1	1.4492359369643713
5	3	0	0.1	3.4891328673557456
6	0	0	0.1	0
6	1	0	0.1	-0.000654673675061269
6	2	0	0.1	-0.004956830017918071
6	3	0	0.1	-0.022974139634175102
